,label,bertscore_precision,bertscore_recall,bertscore_f1,bleu,sts_score,sbertcosine
0,2.5,0.8504175543785095,0.8504279851913452,0.850665807723999,0.0,0.5670360565185547,0.8052219
1,3.5999999046325684,0.9393967986106873,0.9098055958747864,0.924686074256897,0.47538527325677404,0.7137321949005127,0.7886251
2,5.0,0.8976540565490723,0.9405654668807983,0.919163703918457,0.3655552228545123,1.0425993919372558,0.9464934
3,4.199999809265137,0.8726121783256531,0.9252368211746216,0.8989713191986084,0.0,1.0172589302062989,0.88204324
4,1.5,0.7746148109436035,0.8509911298751831,0.8128552436828613,0.6434588841607617,0.4096681118011475,0.35561565
5,1.7999999523162842,0.8903229236602783,0.8903306126594543,0.8905049562454224,0.537284965911771,0.35698895454406737,0.5016927
6,3.5,0.82447749376297,0.9225987195968628,0.8733314275741577,0.4111336169005197,0.7795398712158204,0.80742383
7,2.200000047683716,0.8699986338615417,0.8700076937675476,0.8702144026756287,0.6434588841607617,0.33737897872924805,0.47569555
8,2.200000047683716,0.8512057065963745,0.8099750280380249,0.8307909369468689,0.0,0.5248888969421387,0.61817
9,1.7139999866485596,0.8789587616920471,0.8789671659469604,0.8791596293449402,0.6434588841607617,0.34085845947265625,0.5095633
10,1.7139999866485596,0.8789587616920471,0.8789671659469604,0.8791596293449402,0.6434588841607617,0.34085845947265625,0.5095633
11,5.0,0.883187472820282,0.9354856014251709,0.9093683958053589,0.0,1.0448418617248536,0.9795021
12,0.6000000238418579,0.7296745777130127,0.7373751997947693,0.7339553236961365,0.0,0.22948193550109863,0.3421442
13,4.400000095367432,0.8712105751037598,0.8712195754051208,0.8714243173599243,0.0,0.9948268890380859,0.8238356
14,2.0,0.8908231258392334,0.8908307552337646,0.8910043239593506,0.6434588841607617,0.3942574977874756,0.562917
15,1.7999999523162842,0.8487273454666138,0.842409074306488,0.8458172678947449,0.6434588841607617,0.3553489685058594,0.4957503
16,4.400000095367432,0.710624098777771,0.7885768413543701,0.7497420310974121,0.38260294162784475,0.8630477905273437,0.853598
17,3.5999999046325684,0.8415296673774719,0.8956194519996643,0.8686633110046387,0.43167001068522526,0.6286958694458008,0.8011804
18,3.5999999046325684,0.8930673599243164,0.8269325494766235,0.8600376844406128,0.0,0.5835148334503174,0.730593
19,1.2000000476837158,0.8166165351867676,0.8166292905807495,0.816920816898346,0.0,0.2386462688446045,0.30283898
20,2.4000000953674316,0.8554114699363708,0.8118731379508972,0.8338298797607422,0.4548019047027907,0.35375707149505614,0.48018008
21,0.20000000298023224,0.6510506272315979,0.7101925611495972,0.6809863448143005,0.0,0.12827378511428833,0.3256622
