,label,bertscore_precision,bertscore_recall,bertscore_f1,bleu,sts_score,sbertcosine
0,0.106583650125846,0.8085145950317383,0.8105137348175049,0.8098236918449402,0.4111336169005197,1.0129277229309082,0.97537524
1,0.490729785462066,0.6628149151802063,0.7749916911125183,0.718806803226471,0.0,0.860198974609375,0.8017819
2,0.56755901252931,0.3344530761241913,0.475909948348999,0.40521591901779175,0.0,0.6653381824493408,0.7579887
3,-0.047074804008642,0.7827609777450562,0.6640644073486328,0.7232386469841003,0.0,0.8335501670837402,0.8156304
4,0.029754423058602,0.575979471206665,0.5406202673912048,0.5589600205421448,0.27636593567675216,0.8193624496459961,0.70417964
5,-0.047074804008642,0.810266375541687,0.7707569003105164,0.7907836437225342,0.4609596611849819,0.9875595092773437,0.96895397
6,0.106583650125846,0.6046706438064575,0.586367130279541,0.5961607098579407,0.0,0.7495682239532471,0.822734
7,0.721217466663798,0.9001989364624023,0.8947758674621582,0.8976526260375977,0.6800375131270645,1.0449698448181153,0.98981
8,0.490729785462066,0.6440718770027161,0.691545307636261,0.6682488322257996,0.26925298722797125,0.893533992767334,0.8584153
9,-0.58487939347935,0.6808642745018005,0.7159490585327148,0.6988428831100464,0.3893836266662745,1.0302006721496582,0.90320754
10,0.798046693731042,0.8517664074897766,0.8248180150985718,0.8385230302810669,0.4881010344921759,1.0245149612426758,0.809783
11,-1.73731779948801,0.683836817741394,0.7791422605514526,0.7315276861190796,0.41197173985731195,1.029311752319336,0.9347937
12,1.02853437493277,0.6221663355827332,0.6383748650550842,0.630859911441803,0.0,0.989296817779541,0.879181
13,-1.1995132100173,0.833185076713562,0.8473732471466064,0.8405303955078125,0.41412387656655203,1.01890869140625,0.864109
14,-0.738537847613838,0.8469005823135376,0.9043599963188171,0.8756919503211975,0.43037677381220035,1.035033893585205,0.9566691
15,0.479024317851514,0.6449799537658691,0.6871201992034912,0.6665148138999939,0.35431376040464235,0.926338005065918,0.8727826
16,-0.339758561398481,0.6041123867034912,0.6132844686508179,0.6093304753303528,0.0,0.7768871784210205,0.8254061
17,0.683720037664012,0.6412468552589417,0.6747907996177673,0.6585248708724976,0.24264382743890414,0.9156660079956055,0.94024354
18,0.0696328782265161,0.6538976430892944,0.7071926593780518,0.6809390187263489,0.33894814745795493,0.9404829978942871,0.8206407
19,0.530198247804638,0.7389176487922668,0.7727363705635071,0.7561745047569275,0.38297135269807453,0.9874161720275879,0.9519476
20,0.734893967617137,0.6157415509223938,0.6882705092430115,0.6523378491401672,0.39209271064912804,0.9441983222961425,0.8672786
21,0.530198247804638,0.8798717856407166,0.9217151403427124,0.9008805155754089,0.6668954865619205,1.0469847679138184,0.99267167
22,0.786067897570262,0.529724657535553,0.6113535165786743,0.5709367990493774,0.24808415001701817,1.0513507843017578,0.9389044
23,-0.237410701492232,0.5943867564201355,0.604336678981781,0.6000084280967712,0.18772266185346026,0.9708295822143554,0.9026539
24,0.581372177757763,0.7519611120223999,0.869259238243103,0.8103223443031311,0.693395566222006,0.9143052101135254,0.86868787
25,-0.288584631445357,0.40334004163742065,0.5354194641113281,0.469438761472702,0.0,0.504740047454834,0.6828798
26,0.734893967617137,0.7156275510787964,0.7738951444625854,0.745028018951416,0.2479135867329687,0.9967669486999512,0.9114682
27,0.683720037664012,0.6469305157661438,0.6401533484458923,0.6441190242767334,0.47987820666906633,0.9884661674499512,0.89093006
28,0.427850387898389,0.760831356048584,0.8214682340621948,0.7913296818733215,0.43598465625857263,0.8648785591125489,0.7856233
29,0.683720037664012,0.6557098627090454,0.594702959060669,0.625647246837616,0.2673224674679734,0.7570274829864502,0.66597575
30,0.22315466808589,0.7167036533355713,0.7345001697540283,0.7260339260101318,0.2927157298058449,1.046548557281494,0.95040363
31,0.171980738132766,0.6524469256401062,0.3080274164676666,0.47560638189315796,0.0,0.588999605178833,0.3732873
32,-0.0327149816797332,0.5988167524337769,0.6762282848358154,0.6378443837165833,0.4653981412561117,0.959901237487793,0.9393205
33,0.581372177757763,0.43848392367362976,0.40710100531578064,0.4236834645271301,0.19674979811155635,0.22181134223937987,0.59776676
34,0.786067897570262,0.5470937490463257,0.4600811302661896,0.504044771194458,0.0,0.8576674461364746,0.8011929
35,0.581372177757763,0.15574684739112854,0.18580362200737,0.17207887768745422,0.0,0.5376858711242676,0.35618854
36,-0.135062841585983,0.8545709252357483,0.8160102963447571,0.835493266582489,0.6162607099729586,1.0085870742797851,0.948729
37,0.0184589482733915,0.5191150307655334,0.5265395641326904,0.5236000418663025,0.0,0.8566948890686035,0.88142896
38,0.274328598039015,0.9410873651504517,0.9376281499862671,0.9394556879997253,0.7447819789879647,0.9198502540588379,0.9551585
39,-0.0327149816797332,1.0,1.0,1.0,1.0,1.0140956878662108,1.0000001
40,0.427850387898389,0.9535598158836365,0.9419994354248047,0.9478588104248047,0.668740304976422,1.0271599769592286,0.9876077
41,0.632546107710888,0.06672131270170212,0.1825224757194519,0.12538520991802216,0.0,0.5111204624176026,0.36677814
42,-1.45274715211897,0.5908836126327515,0.504486620426178,0.5480787754058838,0.0,1.0298771858215332,0.9480823
43,-1.26960367752097,0.4650667607784271,0.4514506161212921,0.4591299891471863,0.1818483989940587,0.8759073257446289,0.8844244
44,1.01968975495403,0.5100144743919373,0.49567535519599915,0.5036428570747375,0.1585266710543935,0.8066102981567382,0.9193541
45,-1.63589062671697,0.7620464563369751,0.6912262439727783,0.7268581986427307,0.0,1.0033117294311524,0.92951703
46,-1.17803194022197,0.41482943296432495,0.48811274766921997,0.4521147608757019,0.0,0.6191488265991211,0.80033624
47,0.37868759386103,0.7676243782043457,0.7284889817237854,0.7483982443809509,0.4360510456403642,0.889127254486084,0.93429357
48,-0.44545804182997,0.5597062706947327,0.6005058288574219,0.5807137489318848,0.0,0.8304020881652832,0.93640745
49,-0.26231456723197,0.7250910401344299,0.7622572779655457,0.7440310120582581,0.19763022965933746,0.8802098274230957,0.79913723
50,-1.08646020292297,0.731979250907898,0.798823893070221,0.7655884027481079,0.3933172938363534,1.041001319885254,0.9456351
51,-1.63589062671697,0.2881699502468109,0.4622088074684143,0.3747846484184265,0.0,0.6646260261535645,0.5775738
52,-1.08646020292297,0.5388343930244446,0.6840268969535828,0.6111164093017578,0.2711685501491909,0.8315821647644043,0.8308605
53,0.928118017655031,0.733195424079895,0.5592941045761108,0.6454638838768005,0.3653314643045625,0.9172094345092774,0.96031237
